"project_id","backers_count","x_coor","y_coor","city_id","parent_id","sub_id"
2130329281,22,-35.05,-26.47,93,11,90
332560287,22,-170.15,-4.00,3,1,128
1835298129,22,22.63,-22.83,2,7,129
1927484577,22,-28.66,-14.47,82,7,56
1092757500,22,17.11,-10.49,20,7,93
1756920234,22,-72.55,-171.96,2,1,11
1250140262,22,-30.47,19.78,21,4,35
1375820987,22,-26.61,-13.81,81,7,70
1487113001,22,-73.55,-212.26,1,2,27
1534432574,22,-26.02,-1.50,23,13,55
2098474623,22,-135.81,-0.55,4,7,153
2142262837,22,10.68,-30.34,4,7,56
648866421,22,-28.21,-2.32,30,15,141
924745535,22,-33.22,-13.92,49,11,31
1640528054,22,-26.44,-91.56,16,4,35
1538935695,22,-73.34,-22.16,22,11,125
1191247500,22,-19.71,-114.73,2,7,56
1568114329,22,22.92,-27.51,5,1,11
1899023576,22,-28.66,-15.14,67,13,12
492498226,22,-17.82,-118.83,3,12,104
309640820,22,-36.38,-24.42,15,1,96
1111812554,22,-57.96,-1.67,22,13,20
256130343,22,69.37,-2.44,5,9,88
599415321,22,-8.11,-35.40,86,8,130
1732557116,22,-31.03,-16.44,90,7,56
156047536,22,-53.38,-37.28,36,1,87
1511870473,22,2.55,-40.68,15,1,87
32149492,22,-43.37,-208.28,1,2,27
77939920,22,-239.93,-235.28,1,3,18
1405762812,22,47.37,-44.51,4,7,40
1826453194,22,-120.99,-16.84,2,15,54
1084473531,22,-40.97,-3.08,14,15,54
867173190,22,-46.33,-14.89,20,7,56
188481308,22,-10.37,-7.35,47,1,98
232267688,22,-19.97,-4.53,17,7,56
1354390191,22,-59.95,-34.18,8,11,24
191258538,22,12.39,-59.81,11,13,95
828667350,22,-21.30,-0.12,37,11,109
1834547343,22,-81.39,81.39,5,8,59
335278865,22,22.28,-50.45,15,11,90
530539692,22,-15.67,-52.81,1,7,91
1091400478,22,-123.05,-26.83,2,7,56
1599494347,22,-122.38,-2.20,8,11,156
1358464688,22,-90.40,19.58,9,11,90
1180011087,22,72.77,-81.67,1,15,141
730787187,22,-24.46,-34.39,102,15,141
643394279,22,-218.27,-0.55,2,7,129
2093805987,22,-1.96,-22.74,106,7,139
1315409135,22,-29.06,-16.96,116,11,125
1994133363,22,-170.23,-113.68,2,7,129
1096845643,22,64.04,55.36,5,5,66
1379241199,22,-38.70,-18.90,78,7,129
1140529082,22,95.77,-17.82,2,7,56
691064619,22,-83.28,-53.93,12,11,90
243853593,22,-59.55,-77.07,11,2,27
443757584,22,-12.02,-39.77,93,6,121
1005696636,22,-75.04,-20.64,25,11,73
965460510,22,50.27,-152.81,1,13,95
2107259184,22,-18.77,13.74,17,4,35
310783135,22,-54.09,12.16,10,15,141
1012789444,22,-33.93,-23.10,74,1,98
1110888176,22,-14.80,-14.14,45,1,128
1438066552,22,-52.45,-33.85,31,13,95
212390765,22,29.50,2.26,7,7,129
1574564136,22,25.55,-126.51,2,1,114
403487346,22,-184.26,-118.80,2,1,11
213581653,22,-33.20,-37.32,26,13,55
1621983601,22,-59.27,-19.55,8,11,76
73756765,22,3.73,-38.22,8,15,141
1955088480,22,-2.41,-9.90,103,7,40
623058043,22,-8.99,-65.15,13,12,104
558966491,22,-45.88,21.98,6,1,87
31562516,22,3.67,-63.98,27,15,141
1297209861,22,-52.58,-26.47,27,2,152
1956306274,22,71.18,25.74,8,7,56
117154617,22,-25.01,-17.42,14,7,129
2023212553,22,8.83,81.06,1,5,113
1629111847,22,-73.60,-26.82,4,11,24
817766879,22,-25.11,-26.10,5,11,31
1450535237,22,-197.89,-107.83,1,7,129
676003925,22,-44.60,-29.16,80,11,31
1125342998,22,24.23,-14.77,20,11,90
2086274270,22,-129.45,5.15,2,11,73
1550133075,22,-17.28,-20.16,130,11,43
1526427870,22,-51.22,31.48,1,7,129
640404370,22,-38.09,15.84,29,2,67
2093764956,22,-1.74,-3.70,84,5,10
873958256,22,-103.19,-83.74,5,13,12
1600741549,22,-2.59,-17.63,30,12,57
1883579619,22,-21.45,-48.51,52,12,5
2044438734,22,-23.63,-32.98,75,11,76
58051140,22,-29.35,-6.42,44,1,11
924451461,22,71.88,-43.12,6,11,73
651699855,22,-36.56,-9.91,15,7,56
395024561,22,-94.60,-31.54,14,11,76
1847583247,22,77.82,3.21,1,1,37
1643395047,22,-57.11,-17.30,47,7,40
489577438,22,2.99,-107.96,1,7,40
884096472,22,-19.99,-19.35,19,7,93
885685358,22,-26.23,-36.49,26,13,100
263730941,22,-79.25,33.87,4,1,98
967631263,22,10.85,-27.00,22,7,56
1946536510,22,-12.09,10.78,4,15,141
805379699,22,-6.08,41.99,11,14,68
1267415269,22,106.94,20.78,4,13,83
1439376556,22,72.57,-8.10,8,11,43
1735586872,22,36.70,-79.61,8,15,141
1020973145,22,-40.32,-24.16,100,7,129
1444557780,22,-119.21,-67.91,4,5,36
276318085,22,-23.52,9.14,41,15,141
901805932,22,-128.76,-5.27,1,15,141
815788066,22,50.32,-58.32,4,15,141
1029630516,22,-10.80,-43.98,5,1,71
1035393109,22,-66.21,-122.31,1,4,35
232111092,22,-194.92,-68.96,1,4,35
1970012939,22,-9.64,-27.55,119,1,98
580695459,22,31.48,-162.10,1,13,95
297391195,22,-34.03,-90.75,1,11,69
1488351400,22,-34.94,-33.16,20,1,71
240115620,22,-12.00,-6.42,45,11,125
340941897,22,-11.27,-202.73,2,4,35
1210472070,22,-10.13,-29.36,142,11,125
439713644,22,160.81,-8.51,2,11,73
1722810817,22,14.27,-45.39,15,13,95
2003180904,22,-23.97,-24.63,15,11,90
1385404327,22,-12.14,-31.86,64,11,125
1431005694,22,-54.81,-27.22,35,11,73
446866757,22,-22.61,-101.95,5,15,141
965255052,22,116.00,138.77,1,5,113
1219254728,22,-14.06,-70.01,2,1,37
611135325,22,-56.54,-273.77,2,10,78
1545077800,22,-1.37,-9.35,11,7,129
658261783,22,11.82,-28.59,60,1,114
613844164,22,-43.52,5.72,11,1,11
1774727791,22,16.81,62.66,5,4,35
495558122,22,19.78,-11.60,20,7,129
1014261525,22,-37.21,-24.10,70,7,129
891176676,22,-38.38,-16.96,44,11,73
2113467689,22,-0.58,27.09,1,7,91
1818274874,22,122.15,-30.41,2,7,56
1341312330,22,-17.97,-25.75,146,15,141
979249436,22,-222.94,-53.98,1,7,129
672092807,22,-26.00,-59.81,4,15,141
1707638724,22,-111.97,-26.22,8,11,73
1285143575,22,-25.64,53.02,8,6,77
473699120,22,-223.34,21.81,2,7,25
1796915224,22,-66.87,198.86,1,10,78
825801771,22,-15.95,-27.08,64,11,31
683399452,22,77.45,-153.76,1,7,153
1600456403,22,67.81,-29.58,4,7,56
1251178967,22,42.32,-20.52,13,11,90
1758145245,22,-17.95,-19.96,21,11,90
1251548875,22,22.92,-46.76,20,1,96
2095749715,22,-41.50,-5.63,5,9,63
1361372403,22,-21.05,-14.30,63,2,27
789840949,22,30.95,-115.33,6,6,53
1560109651,22,-7.64,-3.13,1,7,126
1211938087,22,-2.48,-49.14,34,4,35
57011124,22,-127.11,48.38,1,7,153
1535815142,22,-51.36,-68.17,9,11,90
1365828785,22,-42.14,55.21,6,12,103
204468978,22,-24.34,-96.14,10,3,154
1498176650,22,6.70,-43.24,20,2,27
207244120,22,-23.34,-8.59,73,11,109
2106935061,22,-45.72,-38.84,37,10,78
65504332,22,-38.03,-24.70,95,1,114
804631142,22,-37.54,-133.14,1,15,141
255951038,22,-96.09,-170.18,1,2,27
1652289405,22,-56.52,23.21,1,7,129
405274179,22,-58.42,-75.91,1,11,24
1114391316,22,7.02,-36.26,19,11,125
1117542324,22,-18.25,-13.28,28,7,129
2073568482,22,-24.17,-32.59,140,13,20
1401495263,22,-80.76,-42.22,7,13,55
560772918,22,-4.09,-10.91,42,5,36
1298675599,22,-32.83,-27.03,41,11,90
561923573,22,-46.90,29.81,2,7,129
1516312063,22,-8.66,-59.16,4,5,113
1281244938,22,-15.02,-56.99,33,3,33
2124175418,22,-24.88,-2.63,97,3,33
567747700,22,-29.32,-6.06,112,7,6
1453006287,22,-113.13,-27.06,7,11,24
1411032970,22,6.71,-28.54,20,1,98
1085416454,22,86.76,-119.98,1,7,46
825145406,22,-31.09,-16.65,99,7,40
379749391,22,-90.45,131.43,3,2,27
992800848,22,-12.46,-37.74,110,6,53
2133982297,22,-116.13,-6.84,4,7,40
2036024027,22,-156.01,-138.19,1,2,27
1528420053,22,188.69,-23.19,2,7,129
916279630,22,136.80,-45.96,1,7,56
51048955,22,-58.52,-41.95,28,1,128
295901276,22,-69.66,-11.65,2,7,153
788601682,22,-23.87,11.50,17,15,141
2042252272,22,-41.70,-239.22,1,2,67
1362594300,22,-41.67,-69.84,21,10,151
2143381969,22,49.52,-28.37,10,11,125
201468033,22,11.25,-180.31,1,13,120
442869781,22,-8.75,-11.54,11,7,40
745010363,22,-25.58,-22.49,99,7,93
1903839702,22,33.16,-24.64,15,11,43
616646025,22,31.54,-91.64,4,5,36
1157711905,22,-58.72,1.49,24,11,125
2061734071,22,-34.48,-8.21,79,15,141
1204396638,22,-16.14,-36.17,81,9,148
219090268,22,-49.28,-182.21,2,4,35
1276802148,22,-70.34,2.87,8,13,108
859482901,22,-88.62,-18.93,9,11,125
2077123320,22,18.27,0.67,9,11,31
117531796,22,9.27,-17.24,15,7,56
563557516,22,-17.89,-35.43,110,6,53
1122291079,22,26.74,-31.28,12,11,90
902585040,22,-33.98,-22.15,78,7,56
416442910,22,-196.73,45.01,2,5,113
1029116807,22,-21.41,-22.37,107,13,95
1746135132,22,-10.72,31.02,22,12,104
374707459,22,39.10,-7.37,7,7,129
1240147514,22,4.75,-27.34,28,7,129
1240649713,22,-12.86,-14.80,11,11,119
330592808,22,-137.23,-47.17,1,15,46
1548712694,22,-4.11,-11.57,132,1,29
1287205469,22,29.29,-33.39,31,11,90
2089271894,22,-102.28,-17.73,5,7,70
993643018,22,-4.19,-39.26,62,8,59
1527184162,22,89.25,-67.25,1,7,129
1755265670,22,-30.50,-37.17,39,1,114
134301104,22,13.01,-21.37,18,11,86
1138944730,22,-71.82,22.38,7,1,114
299924295,22,-11.77,-20.44,140,8,59
835937310,22,32.46,-54.59,10,13,108
1319460083,22,-22.48,-13.15,99,1,96
95163807,22,82.73,-167.49,2,7,40
603626833,22,-74.87,54.53,4,14,131
347477084,22,4.27,-39.11,26,1,114
1365023431,22,-70.03,76.24,4,14,68
58603443,22,-77.31,-102.95,2,7,153
653542001,22,85.35,23.32,2,7,129
447431954,22,103.58,-60.12,2,7,129
965260454,22,-17.87,-35.82,95,12,104
1806004752,22,-19.29,-21.72,15,11,90
1777855481,22,-38.79,-2.51,20,11,73
2061652064,22,-47.28,0.81,31,7,40
215749715,22,-20.52,-39.41,13,9,148
809158299,22,-31.47,71.86,5,6,53
1202395687,22,32.87,11.17,2,7,93
1953738979,22,-64.96,-190.52,2,4,35
1816811241,22,68.84,-32.65,8,11,125
31078929,22,5.08,-26.07,6,11,125
31743099,22,-29.91,-92.23,14,12,104
1658459389,22,-27.79,-43.92,34,8,123
1163140766,22,-38.15,-15.73,110,11,125
761246235,22,-10.77,-95.92,12,3,33
1025255987,22,14.01,8.37,1,11,73
280183689,22,-120.80,-209.14,1,8,59
1916132327,22,-13.85,-44.20,15,1,37
38472434,22,-191.41,-7.16,1,11,24
1827003949,22,-107.48,-131.27,2,15,107
1963512756,22,-17.44,-16.95,107,11,90
1126273142,22,-12.86,-26.21,147,7,41
1590790990,22,5.13,-15.52,6,1,128
1083930575,22,-19.71,1.75,1,11,31
1284822269,22,-111.63,43.52,3,14,62
1522193760,22,39.07,-100.19,2,1,98
635694336,22,-29.18,-26.97,13,7,129
1243278004,22,-23.96,-15.90,30,2,26
1966360997,22,-205.65,-142.33,2,15,141
828205137,22,-21.32,-32.79,10,11,125
784406890,22,-27.97,2.90,83,14,68
432813326,22,-65.72,-35.35,11,11,31
1556792059,22,-137.20,-81.40,4,5,113
93273822,22,-62.44,-30.53,8,1,96
1424693937,22,-25.61,-37.69,125,4,99
300372381,22,-25.58,-30.69,42,13,95
838025752,22,-0.88,-71.20,17,1,11
1141732070,22,-1.43,-30.28,45,1,114
1722455670,22,-163.25,-85.12,1,15,141
60375425,22,-116.45,-111.98,3,13,115
740815272,22,-51.88,-16.08,32,7,153
1565863615,22,-96.51,-6.89,8,11,125
248157517,22,-52.68,-14.67,69,1,114
18591317,21,-7.07,-18.46,43,7,129
1726803168,21,-30.44,-51.06,56,4,134
2008558332,21,-28.53,-23.88,87,7,46
1647697921,21,19.36,-35.79,29,11,73
1853416986,21,-20.43,-28.35,34,14,138
1066420709,21,-23.50,48.63,2,13,120
1903980116,21,-21.79,-41.52,13,1,87
68518228,21,-148.14,41.28,1,1,11
1154136202,21,-62.25,-46.24,24,13,115
935985181,21,-52.14,-3.42,30,2,67
852222233,21,-81.98,-26.00,1,7,129
759717900,21,5.32,-10.55,6,7,56
1076561520,21,-3.02,-42.78,5,15,141
323380652,21,-34.92,-49.48,2,7,129
1124423992,21,3.46,9.79,2,11,73
1518401295,21,-9.76,-32.43,87,7,153
568118117,21,-21.28,-38.33,4,11,125
1829085832,21,-101.04,12.08,11,1,98
909851733,21,-58.38,17.70,2,7,129
779079123,21,38.57,-31.32,1,7,129
1555898404,21,59.39,-35.85,1,15,141
686662016,21,-115.46,-47.59,4,15,141
298096648,21,-81.56,26.15,1,11,76
1098926487,21,24.56,-44.74,4,7,129
647524039,21,-52.31,-13.23,71,11,90
955342126,21,-12.36,-105.03,9,15,141
1426565079,21,-27.92,-31.18,5,11,156
739928722,21,-21.02,-21.57,82,11,73
1724074714,21,-10.16,0.52,77,1,11
1804170674,21,-44.70,-34.10,45,1,114
654750462,21,-4.21,66.65,4,3,154
1898761298,21,-24.22,12.10,9,7,91
1944281086,21,-15.13,-5.88,155,8,45
1389754927,21,-20.62,-29.81,81,11,90
1944683588,21,3.69,-0.46,1,7,54
1372328520,21,80.52,22.09,8,7,129
310295335,21,-16.14,-54.85,31,4,35
1436488170,21,-165.52,-73.16,4,15,72
451592074,21,-21.59,-36.78,45,13,20
256462563,21,-121.82,-93.36,2,15,46
268705104,21,-5.24,-11.05,46,15,141
937386956,21,14.81,81.93,8,12,57
1507624355,21,4.74,8.96,47,5,10
1509180180,21,3.43,-27.00,52,11,73
1295738295,21,-12.01,-47.74,24,14,9
1656955363,21,-193.61,130.68,1,12,104
459255549,21,-149.28,-58.86,3,1,29
977651949,21,61.00,-50.03,5,11,69
320891848,21,-30.76,-46.24,4,7,25
814550122,21,-50.54,-84.96,6,15,46
1024952744,21,-57.26,45.49,9,8,59
1915116982,21,110.96,-89.23,2,7,56
512910935,21,86.97,-146.30,1,15,141
1548729073,21,12.09,-158.54,3,4,35
1311578327,21,-21.83,-20.65,65,7,93
727864336,21,-9.17,0.57,69,7,129
530347661,21,-9.91,-16.56,72,7,56
1632543865,21,4.34,-23.75,28,7,129
687793311,21,14.12,-171.00,4,12,104
92289064,21,6.54,-59.11,22,2,27
1208980156,21,-23.08,10.03,12,1,11
834080269,21,-21.82,-16.38,69,7,93
481416562,21,-45.05,-31.57,24,11,125
2098170642,21,-13.50,-27.33,14,7,25
735557722,21,-28.26,-25.08,8,11,125
1719414559,21,-123.56,-8.96,7,11,31
648329867,21,17.47,-18.33,32,7,153
1427405028,21,-59.83,119.91,2,12,103
442053080,21,-23.96,-31.68,54,1,114
604826493,21,-2.65,12.85,18,15,141
958686571,21,-32.03,15.61,12,1,29
1004846489,21,-56.19,-30.36,9,11,109
694381786,21,-1.96,-21.51,101,11,73
1939913325,21,-49.40,-26.38,55,11,125
1847529447,21,10.78,91.60,1,5,36
1499464773,21,-22.67,-40.76,62,8,59
65762883,21,43.89,-63.89,9,13,95
493189697,21,-10.52,-18.93,6,11,73
449800227,21,-21.92,-4.00,87,13,20
1196138988,21,-118.09,-52.61,4,11,43
1013118405,21,-63.85,24.09,16,6,53
2010851423,21,-14.32,-9.83,116,11,31
1152616930,21,-16.84,-26.79,93,11,109
890754925,21,-15.27,-51.10,4,11,125
497247529,21,40.23,-30.31,8,11,125
1155623462,21,-24.70,-15.82,8,11,90
1227158544,21,-3.97,-26.12,94,11,73
811320432,21,-128.54,-0.99,4,7,56
1444109097,21,-11.83,12.34,35,12,104
1122052580,21,-80.28,-62.06,10,13,12
79460273,21,-126.33,-14.41,7,11,125
946964152,21,-14.29,29.00,16,10,78
719120142,21,-48.35,-36.05,6,13,95
680282979,21,-48.65,-48.48,17,1,98
45188244,21,-18.14,-54.21,18,6,8
1986637168,21,62.46,-44.74,2,11,125
1555594065,21,2.42,-22.14,63,7,129
5895100,21,-174.25,87.11,1,12,104
1251195281,21,-39.90,-2.03,24,11,48
832821724,21,-13.85,3.01,70,6,3
437523032,21,-5.57,-41.37,29,15,141
1996310025,21,-146.39,119.09,1,6,53
1535052713,21,20.40,64.19,1,1,96
956327695,21,-264.43,3.07,1,5,113
1100102462,21,-26.27,-46.21,34,15,141
1322743925,21,-15.16,-27.41,65,11,109
1325051316,21,-118.90,-73.91,4,15,141
1059206690,21,51.72,20.65,9,11,109
882919882,21,-8.98,-2.19,48,7,93
695831811,21,-6.49,44.86,12,2,26
1499905044,21,-130.97,-37.20,3,1,37
614831024,21,-71.18,-50.39,9,11,125
1437587711,21,-176.35,-18.77,4,7,129
553261291,21,-30.90,-10.59,27,11,31
270362858,21,100.27,-47.46,1,7,129
807660685,21,-36.51,-3.67,28,5,113
406464363,21,0.36,-15.07,94,7,129
2070790494,21,7.03,-31.92,34,11,90
175279117,21,-56.24,-7.72,8,11,125
813245900,21,2.59,-49.29,27,7,46
1740787062,21,-14.44,15.95,7,7,93
676668876,21,-13.53,-47.46,45,5,113
1476073176,21,10.16,-22.70,15,11,125
1714771347,21,-12.36,-28.99,21,11,90
231309842,21,-13.33,-15.74,40,11,90
1243688728,21,-66.96,-56.91,19,13,20
1524268900,21,-42.70,-9.03,20,7,129
1925044077,21,10.14,-34.91,32,1,71
474993051,21,2.85,43.39,2,7,129
993393583,21,86.04,-17.34,7,11,90
2623100,21,6.24,-1.46,91,9,148
1970200453,21,-84.76,-41.41,12,11,24
194046543,21,38.28,12.30,2,7,41
1931538827,21,-115.06,5.46,4,7,129
692005207,21,-4.40,-76.42,7,4,35
203350585,21,-45.50,-4.62,25,11,73
546639058,21,-20.55,-95.41,5,2,27
65464054,21,-28.94,-25.84,106,6,53
309819587,21,-62.77,77.01,2,13,55
1773622264,21,-152.84,-10.08,2,7,129
1901885385,21,-158.79,-104.00,2,15,92
1545726853,21,-13.32,-86.36,5,15,141
597447744,21,-44.24,-60.49,18,6,8
1505253567,21,125.86,-164.72,1,13,55
1856637250,21,-58.53,-61.25,8,15,141
618069544,21,-17.60,-44.65,43,6,53
1226422146,21,-38.64,-12.87,100,11,116
1335942719,21,-33.31,-6.10,92,15,72
664298813,21,-26.97,-11.90,153,13,55
1735314495,21,73.85,-36.05,3,1,98
1621911206,21,-44.19,29.45,2,7,129
1579469862,21,-31.65,-38.65,50,15,141
1161163080,21,6.35,-10.21,33,11,90
2118782109,21,133.92,-124.93,2,7,153
2020923078,21,-13.67,-31.75,79,9,136
1973838557,21,-139.56,-5.38,2,7,56
323231916,21,2.33,-20.12,91,7,93
1825150978,21,-55.73,-30.06,57,11,24
721343597,21,-51.37,-16.23,26,9,106
1668091972,21,93.06,-145.41,1,7,129
634870326,21,100.74,-116.52,1,15,141
1352315753,21,-30.56,-23.37,106,7,129
2087343659,21,-46.79,-39.68,11,11,90
1415036398,21,-15.72,-5.61,94,11,69
1415409857,21,-47.11,-54.13,38,2,27
1991636554,21,-89.62,-95.04,1,13,100
579079979,21,28.48,-76.95,4,11,24
434769109,21,-116.55,-51.07,1,11,125
1181246483,21,-64.26,-100.09,8,15,141
998600903,21,-1.66,-119.53,1,11,90
1889587187,21,-40.74,-71.56,4,11,48
55774268,21,-33.90,-34.19,26,11,90
95221325,21,-49.60,-20.21,9,11,31
1365072053,21,-18.46,12.15,46,3,33
691810837,21,-79.29,-40.22,26,11,90
1724913688,21,-71.45,-23.27,13,11,24
930363804,21,-12.42,-18.01,72,1,87
207617657,21,-38.95,-20.14,72,11,86
657840352,21,-144.46,52.53,2,13,12
659912131,21,-25.45,-60.11,32,4,35
2058837862,21,-0.70,16.35,28,8,59
600069160,21,-6.13,-41.27,31,11,24
1268623497,21,-18.75,-34.57,74,15,141
705732664,21,-20.91,-43.51,32,15,46
1620610793,21,-19.34,9.68,68,4,35
28790610,21,-37.19,-21.28,17,7,129
759418678,21,-0.92,-22.49,35,11,24
1340682640,21,5.47,13.32,31,8,59
1864513143,21,-4.55,-194.35,1,13,108
1706199229,21,-31.39,-39.52,91,1,114
1789422429,21,3.36,-42.06,24,11,90
674204890,21,15.03,-17.55,60,7,129
1408537757,21,-30.93,-34.41,133,6,21
417803911,21,-120.89,-47.64,4,11,125
1747539840,21,-11.46,49.37,19,4,99
865397118,21,-30.08,-25.56,27,8,59
2030718519,21,-44.07,-34.70,104,7,129
573293368,21,-55.71,9.71,8,13,2
1310425830,21,-40.84,-26.33,54,1,11
993165239,21,-84.90,-183.76,1,15,141
1880680692,21,-21.99,-34.47,43,11,69
1138023254,21,-23.15,-39.41,25,11,73
1361560565,21,-44.98,-15.79,124,7,40
834653765,21,-11.10,4.56,70,6,53
1761327831,21,-66.23,7.25,12,13,95
391112980,21,-21.90,52.25,5,6,53
1892842484,21,-53.43,-3.01,46,7,56
539314845,21,-20.10,-33.39,21,1,114
1141757368,21,-206.74,-69.67,2,7,129
62168133,21,-25.56,-28.95,36,15,141
489378712,21,-31.91,-25.81,72,11,125
489831872,21,-194.00,-161.93,2,7,56
887024657,21,-27.16,17.09,42,6,53
967240922,21,-11.54,-27.35,106,15,141
548952659,21,-14.53,-2.14,137,11,31
847372621,21,-23.27,-2.50,136,10,78
1779192524,21,40.54,-54.10,15,11,125
1781450720,21,-9.48,15.15,29,2,26
318424399,21,-128.52,-14.63,1,1,29
275340247,21,43.97,-24.02,15,7,40
1021264368,21,96.17,-20.86,4,11,69
1912021013,21,-12.73,-26.26,71,7,40
412815025,21,-103.08,-7.63,10,7,129
279575939,21,-32.21,31.26,12,15,141
1447629381,21,145.14,-37.55,3,7,93
983557018,21,-31.46,-48.30,56,3,33
1281926759,21,-93.71,-7.61,3,7,56
1980223605,21,-64.01,-55.88,12,8,130
1304205005,21,-14.61,4.29,13,7,56
468000730,21,-25.83,-30.52,131,11,48
2083800211,21,-48.25,-10.25,82,7,93
2085698152,21,-40.79,10.44,17,13,95
126449703,21,136.38,-41.47,2,7,129
723301650,21,-75.55,4.69,17,13,95
1244243266,21,18.99,-30.39,25,1,87
128201050,21,42.58,-28.19,7,11,90
1246313232,21,5.20,-57.27,8,15,141
871559455,21,-1.68,-11.95,32,11,24
1047488574,21,-79.56,-113.42,1,15,141
134130219,21,39.46,37.53,3,1,74
387716619,21,-9.10,-27.27,62,1,114
93711600,21,-137.50,-3.67,4,7,56
8621499,21,7.30,-26.71,77,11,90
1210301207,21,-17.93,-16.70,106,10,78
342290162,21,-38.94,-23.27,53,9,136
59279723,21,-36.07,57.29,14,4,35
1323559080,21,-23.59,9.66,37,4,99
2049918437,21,-5.85,14.77,30,13,115
447993658,21,69.75,-40.01,4,15,141
354383321,21,118.87,-119.05,2,7,93
19901572,21,-36.87,-9.03,129,13,55
802067133,21,-19.67,-12.13,6,11,125
1011059850,21,-10.58,-43.78,1,11,125
20463239,21,-15.61,36.18,18,3,110
1807370741,21,34.47,-21.99,33,11,125
1011664710,21,-85.66,-61.84,7,11,125
967879100,21,-28.12,-11.81,15,7,56
1729541116,21,85.34,-29.95,2,7,4
1197020343,21,-248.95,25.41,2,13,95
1438536399,21,-48.29,-8.11,40,11,73
1949039504,21,-36.69,-31.35,125,11,24
1069391009,21,-18.75,-68.72,1,11,90
460259204,21,56.38,30.58,4,13,20
1659596596,21,-36.92,-37.54,17,7,129
1704990904,21,-86.06,-34.62,3,7,56
626755358,21,-230.85,-82.54,2,7,129
1517604410,21,-191.47,-61.99,2,7,129
1710565881,21,105.31,-5.88,1,7,129
512085259,21,-9.56,-15.56,63,15,46
1747699259,21,-18.65,-56.80,43,12,104
123279583,21,-5.74,4.10,41,15,141
1240847966,21,-117.92,-86.36,1,15,107
1308559455,21,-18.02,-0.98,27,1,96
724174894,21,-27.21,39.98,1,11,73
2087826510,21,-59.99,-44.67,1,15,141
990927543,21,-37.55,-41.36,28,7,129
825545909,21,-31.64,72.53,8,12,57
1832223558,21,11.67,-77.64,9,11,31
232793968,21,-5.72,-19.40,71,11,90
1288365991,21,51.10,-29.97,5,7,153
1798680759,21,-65.83,13.32,2,11,73
132921741,21,-15.46,21.66,35,15,141
1314781253,21,-84.18,-10.33,2,11,109
1557612867,21,-4.85,-16.01,117,11,48
1137490347,21,-54.81,11.18,18,15,141
1559749073,21,50.04,-177.34,2,1,87
1933200966,21,-27.15,-17.87,36,11,31
300016132,21,10.72,3.75,60,13,55
1719899528,21,-109.41,-106.08,1,7,46
1364400386,21,-37.50,-30.14,100,6,8
202437451,21,-30.76,-146.93,4,4,35
960106823,21,-23.68,-15.81,99,1,98
607456278,21,-5.62,-16.25,78,7,129
1690956196,21,-163.57,-229.55,1,2,26
1944606274,21,8.14,-3.61,11,7,93
659254492,21,-42.60,-47.10,31,1,37
1649230990,21,26.29,-90.06,2,7,49
1694115593,21,-27.33,-21.58,116,7,56
452688726,21,-183.69,-84.24,2,7,129
453118836,21,-21.69,-7.67,145,8,130
1949603505,21,-27.64,-0.48,25,8,59
256842262,21,-78.09,-107.35,1,7,40
936099354,21,-18.86,-77.07,9,6,53
110104065,21,-16.06,-45.30,44,14,9
405774378,21,-73.38,63.88,1,7,41
1620258151,21,-88.37,27.14,4,1,96
709445112,21,-123.44,175.77,2,12,104
621148666,21,-34.89,-2.28,59,1,96
1700394717,21,-94.03,-242.58,1,14,138
1954335770,21,-176.36,-6.69,1,7,129
1023139506,21,-118.69,-73.99,2,7,129
412215352,21,-73.59,-71.23,3,7,129
1626052046,21,45.29,-60.75,2,7,129
1404961224,21,-17.26,2.04,24,7,129
902066264,21,18.56,-106.19,2,7,56
1585361236,21,52.62,15.87,8,7,56
2079132840,21,-147.12,149.37,2,12,104
948144828,21,54.69,-21.40,12,7,40
863415320,21,124.53,-48.18,2,11,90
1587147627,21,-48.18,26.45,7,7,93
1169135031,21,-16.21,57.49,6,14,124
1238328020,21,-51.12,-15.43,13,9,148
632680080,21,-57.37,-28.98,44,13,20
513219974,21,-48.02,-100.80,5,2,27
912250650,21,-155.16,-4.24,2,7,129
781788520,21,-52.01,-18.09,42,7,129
424865722,21,-53.21,-10.83,5,7,129
1037919840,21,-32.78,-72.55,4,7,93
1356915815,21,-39.43,-233.49,3,4,35
1880086418,21,69.78,-59.75,5,11,73
687781059,21,-18.97,-49.24,15,8,59
1882320579,21,-2.99,-20.92,117,13,55
2042106576,21,-51.28,-0.25,2,7,129
135703641,21,3.33,-16.01,45,11,125
1209389812,21,-32.20,-44.92,32,1,128
1361996632,21,-78.90,-49.91,5,11,31
1841612844,21,-45.20,-82.30,11,12,104
1762704868,21,-22.42,-49.72,82,15,141
139876333,21,-38.24,-15.29,124,5,113
1685217597,21,-38.76,77.22,2,5,113
1939111111,21,-44.91,-43.23,52,5,36
1258164809,21,-29.30,-0.56,64,9,84
203105608,21,-3.06,13.42,10,5,113
1940192230,21,-21.27,-31.39,149,13,115
1325106752,21,-28.05,-21.15,44,7,40
1899385343,21,-56.08,-160.19,2,15,141
491970706,21,8.45,24.88,30,13,95
746727297,21,65.49,-18.29,9,11,43
2007852380,21,-28.85,-3.57,71,15,141
846795628,21,91.88,21.93,1,11,73
1852213112,21,-92.39,-41.37,6,11,73
